rowid,p1,model_id
7781,1.4027983840046658e-12,2018-09-27--dl--response--segment_2
7784,2.1982579513087043e-10,2018-09-27--dl--response--segment_2
7785,4.852977725149444e-9,2018-09-27--dl--response--segment_2
7792,5.536619918911995e-13,2018-09-27--dl--response--segment_2
7794,2.9789804896187925e-9,2018-09-27--dl--response--segment_2
7795,7.508138986658555e-13,2018-09-27--dl--response--segment_2
7797,1.16071679340219e-11,2018-09-27--dl--response--segment_2
7801,1.6707353347504743e-9,2018-09-27--dl--response--segment_2
7804,7.305998930313081e-17,2018-09-27--dl--response--segment_2
7805,3.2244769406225706e-14,2018-09-27--dl--response--segment_2
7808,6.337454783865788e-17,2018-09-27--dl--response--segment_2
7817,1.0539764439095762e-14,2018-09-27--dl--response--segment_2
7819,1.844322727218645e-11,2018-09-27--dl--response--segment_2
7826,1.475819271177536e-12,2018-09-27--dl--response--segment_2
7829,1.5306524222929474e-15,2018-09-27--dl--response--segment_2
7831,6.897358047950209e-13,2018-09-27--dl--response--segment_2
7835,2.1087856675288185e-13,2018-09-27--dl--response--segment_2
7838,6.570160527110184e-14,2018-09-27--dl--response--segment_2
7839,3.852297182814298e-13,2018-09-27--dl--response--segment_2
7843,4.504290373701217e-6,2018-09-27--dl--response--segment_2
7844,1.3142645218950717e-18,2018-09-27--dl--response--segment_2
7846,3.5881470668677307e-12,2018-09-27--dl--response--segment_2
7848,5.7191665040570944e-11,2018-09-27--dl--response--segment_2
7849,5.091502492616293e-14,2018-09-27--dl--response--segment_2
7850,3.1668683818003137e-12,2018-09-27--dl--response--segment_2
7851,3.4052549468752395e-19,2018-09-27--dl--response--segment_2
7853,1.320578403509635e-16,2018-09-27--dl--response--segment_2
7854,1.4642898868567608e-10,2018-09-27--dl--response--segment_2
7855,3.807021366645665e-12,2018-09-27--dl--response--segment_2
7856,1.3248107422718082e-16,2018-09-27--dl--response--segment_2
7857,5.2573900463367097e-11,2018-09-27--dl--response--segment_2
7860,3.203426505537053e-8,2018-09-27--dl--response--segment_2
7861,5.728412214150655e-13,2018-09-27--dl--response--segment_2
7864,3.582136095947285e-14,2018-09-27--dl--response--segment_2
7866,2.3653528264689792e-7,2018-09-27--dl--response--segment_2
7867,4.5032479273793744e-13,2018-09-27--dl--response--segment_2
7875,1.916204606735784e-17,2018-09-27--dl--response--segment_2
7876,8.045979346224964e-15,2018-09-27--dl--response--segment_2
7877,1.120646461614823e-12,2018-09-27--dl--response--segment_2
7879,1.533869725944484e-14,2018-09-27--dl--response--segment_2
7880,3.3781452145693645e-12,2018-09-27--dl--response--segment_2
7884,4.494470242802207e-14,2018-09-27--dl--response--segment_2
7888,1.3099377527969549e-16,2018-09-27--dl--response--segment_2
7889,8.774108454736762e-14,2018-09-27--dl--response--segment_2
7890,1.0095212024189491e-15,2018-09-27--dl--response--segment_2
7891,5.99991630438424e-16,2018-09-27--dl--response--segment_2
7896,1.1609150706420067e-11,2018-09-27--dl--response--segment_2
7899,3.95456701844961e-12,2018-09-27--dl--response--segment_2
7902,2.2841454888097746e-12,2018-09-27--dl--response--segment_2
7905,2.579250410772889e-16,2018-09-27--dl--response--segment_2
7911,5.260759897768513e-15,2018-09-27--dl--response--segment_2
7913,1.9263800734481295e-15,2018-09-27--dl--response--segment_2
7916,8.476112672502311e-11,2018-09-27--dl--response--segment_2
7918,2.375726820364576e-15,2018-09-27--dl--response--segment_2
7920,5.2903036107816576e-17,2018-09-27--dl--response--segment_2
7923,2.271653968559628e-15,2018-09-27--dl--response--segment_2
7929,1.3700146906508858e-14,2018-09-27--dl--response--segment_2
7935,1.366949597961181e-16,2018-09-27--dl--response--segment_2
7936,1.9079292039691364e-12,2018-09-27--dl--response--segment_2
7937,1.5078730707712522e-10,2018-09-27--dl--response--segment_2
7940,3.820971497040834e-15,2018-09-27--dl--response--segment_2
7944,3.591364227374532e-17,2018-09-27--dl--response--segment_2
7945,2.1694964112855766e-14,2018-09-27--dl--response--segment_2
7948,8.247186132015814e-15,2018-09-27--dl--response--segment_2
7966,6.159215080486873e-13,2018-09-27--dl--response--segment_2
7967,5.086815113121906e-5,2018-09-27--dl--response--segment_2
7969,7.433632984573687e-17,2018-09-27--dl--response--segment_2
7972,1.1579180112644737e-9,2018-09-27--dl--response--segment_2
7975,3.206854936250136e-15,2018-09-27--dl--response--segment_2
7981,2.5738226188065987e-16,2018-09-27--dl--response--segment_2
7988,5.110563641334001e-17,2018-09-27--dl--response--segment_2
7989,2.0899807211580876e-11,2018-09-27--dl--response--segment_2
7992,2.8816771129983037e-13,2018-09-27--dl--response--segment_2
7993,2.5857529957136994e-17,2018-09-27--dl--response--segment_2
7994,2.364966935923548e-13,2018-09-27--dl--response--segment_2
7996,1.2122128396488498e-8,2018-09-27--dl--response--segment_2
7999,7.153637183481508e-12,2018-09-27--dl--response--segment_2
8000,9.091566608297141e-11,2018-09-27--dl--response--segment_2
8001,2.6769975727121543e-16,2018-09-27--dl--response--segment_2
8002,5.102259547771663e-14,2018-09-27--dl--response--segment_2
8005,6.662633287467909e-17,2018-09-27--dl--response--segment_2
8010,7.12310682269642e-14,2018-09-27--dl--response--segment_2
8016,1.03803689473353e-13,2018-09-27--dl--response--segment_2
8017,9.4368906135253775e-014,2018-09-27--dl--response--segment_2
8024,7.045335173961664e-17,2018-09-27--dl--response--segment_2
8027,8.809005123048455e-15,2018-09-27--dl--response--segment_2
8029,5.231550950767797e-15,2018-09-27--dl--response--segment_2
8031,1.3763240588063249e-10,2018-09-27--dl--response--segment_2
8034,4.5768279095964616e-15,2018-09-27--dl--response--segment_2
8037,1.2770473296350568e-11,2018-09-27--dl--response--segment_2
8039,1.1096445823364424e-17,2018-09-27--dl--response--segment_2
8041,8.18045912695337e-15,2018-09-27--dl--response--segment_2
8042,1.8739859426327404e-12,2018-09-27--dl--response--segment_2
8043,2.2233426567717788e-14,2018-09-27--dl--response--segment_2
8046,7.609473038689087e-12,2018-09-27--dl--response--segment_2
8049,6.758514031229667e-15,2018-09-27--dl--response--segment_2
8050,3.6302415628232586e-13,2018-09-27--dl--response--segment_2
8053,5.4069719664814444e-14,2018-09-27--dl--response--segment_2
8056,1.1459555186298437e-12,2018-09-27--dl--response--segment_2
8057,3.792901350895959e-12,2018-09-27--dl--response--segment_2
8059,2.4978273291535343e-011,2018-09-27--dl--response--segment_2
8061,1.4204749542996084e-11,2018-09-27--dl--response--segment_2
8062,1.471289923622768e-8,2018-09-27--dl--response--segment_2
8064,4.737883328487511e-13,2018-09-27--dl--response--segment_2
8065,7.315812301438948e-14,2018-09-27--dl--response--segment_2
8066,9.964426948180376e-16,2018-09-27--dl--response--segment_2
8068,5.134435219077634e-14,2018-09-27--dl--response--segment_2
8070,2.46874210494383e-15,2018-09-27--dl--response--segment_2
8072,1.7055897252964944e-9,2018-09-27--dl--response--segment_2
8076,2.746732501212656e-14,2018-09-27--dl--response--segment_2
8082,5.150372468791939e-15,2018-09-27--dl--response--segment_2
8083,1.1865616024908293e-12,2018-09-27--dl--response--segment_2
8086,5.349036220622476e-17,2018-09-27--dl--response--segment_2
8090,2.1890555631911296e-10,2018-09-27--dl--response--segment_2
8092,7.148780138768148e-14,2018-09-27--dl--response--segment_2
8093,2.3695212253145326e-16,2018-09-27--dl--response--segment_2
8095,2.934043132870336e-11,2018-09-27--dl--response--segment_2
8098,5.2424657290656506e-11,2018-09-27--dl--response--segment_2
8102,3.768864495724465e-4,2018-09-27--dl--response--segment_2
8112,1.1617416446115602e-14,2018-09-27--dl--response--segment_2
8117,6.647887622824599e-5,2018-09-27--dl--response--segment_2
8119,4.58148987585892e-14,2018-09-27--dl--response--segment_2
8120,1.0671427493069583e-13,2018-09-27--dl--response--segment_2
8124,4.379490538463596e-11,2018-09-27--dl--response--segment_2
8125,1.5844688562954547e-11,2018-09-27--dl--response--segment_2
8127,1.6538943426585736e-13,2018-09-27--dl--response--segment_2
8129,6.678030516130846e-14,2018-09-27--dl--response--segment_2
8133,6.010717891137709e-13,2018-09-27--dl--response--segment_2
8135,4.781363062579979e-17,2018-09-27--dl--response--segment_2
8136,7.2590714430645595e-6,2018-09-27--dl--response--segment_2
8137,6.613212233629097e-15,2018-09-27--dl--response--segment_2
8139,3.492047870807369e-11,2018-09-27--dl--response--segment_2
8143,1.6437106242919678e-12,2018-09-27--dl--response--segment_2
8148,6.222010590338827e-9,2018-09-27--dl--response--segment_2
8149,8.972437072885879e-14,2018-09-27--dl--response--segment_2
8151,2.70074524678232e-7,2018-09-27--dl--response--segment_2
8152,1.646056765670459e-9,2018-09-27--dl--response--segment_2
8154,6.297874995461704e-12,2018-09-27--dl--response--segment_2
8155,1.4800140895901123e-5,2018-09-27--dl--response--segment_2
8156,1.8064157297046198e-13,2018-09-27--dl--response--segment_2
8162,7.011935356027862e-11,2018-09-27--dl--response--segment_2
8163,1.055772212826538e-6,2018-09-27--dl--response--segment_2
8164,2.9664568835042653e-10,2018-09-27--dl--response--segment_2
8165,2.237760863379685e-11,2018-09-27--dl--response--segment_2
8166,1.072469659986312e-12,2018-09-27--dl--response--segment_2
8168,9.933209397629405e-10,2018-09-27--dl--response--segment_2
8169,4.273500407964823e-11,2018-09-27--dl--response--segment_2
8170,3.27910420863354e-9,2018-09-27--dl--response--segment_2
8171,1.5781938504134083e-7,2018-09-27--dl--response--segment_2
8175,2.3107589162090347e-11,2018-09-27--dl--response--segment_2
8178,1.2245696995952787e-13,2018-09-27--dl--response--segment_2
8179,1.5493326650003585e-12,2018-09-27--dl--response--segment_2
8187,2.683507551686844e-10,2018-09-27--dl--response--segment_2
8189,2.3208249809998485e-11,2018-09-27--dl--response--segment_2
8190,4.9871808777144546e-8,2018-09-27--dl--response--segment_2
8193,1.900927545861285e-11,2018-09-27--dl--response--segment_2
8194,1.0039486506459028e-9,2018-09-27--dl--response--segment_2
8199,3.2291170250457374e-11,2018-09-27--dl--response--segment_2
8200,4.3722126585761726e-10,2018-09-27--dl--response--segment_2
8203,2.8029976886641e-7,2018-09-27--dl--response--segment_2
8207,1.0748147732173876e-14,2018-09-27--dl--response--segment_2
8208,2.5761278509644407e-12,2018-09-27--dl--response--segment_2
8209,2.25203301027772e-7,2018-09-27--dl--response--segment_2
8213,4.081546568752855e-7,2018-09-27--dl--response--segment_2
8219,1.1230920120991363e-7,2018-09-27--dl--response--segment_2
8220,4.446098299410782e-16,2018-09-27--dl--response--segment_2
8221,3.2485425957222723e-12,2018-09-27--dl--response--segment_2
8222,6.5704621681924464e-12,2018-09-27--dl--response--segment_2
8223,8.507247485274744e-11,2018-09-27--dl--response--segment_2
8225,1.497632131275331e-13,2018-09-27--dl--response--segment_2
8229,2.009542599016678e-11,2018-09-27--dl--response--segment_2
8230,3.2541326081081975e-9,2018-09-27--dl--response--segment_2
8234,4.056293873944008e-5,2018-09-27--dl--response--segment_2
8235,1.3542979241745808e-9,2018-09-27--dl--response--segment_2
8236,4.781769892140918e-6,2018-09-27--dl--response--segment_2
8238,1.3261984371621198e-9,2018-09-27--dl--response--segment_2
8243,4.454593699687567e-4,2018-09-27--dl--response--segment_2
8244,3.0651382702639795e-10,2018-09-27--dl--response--segment_2
8248,6.411934743284394e-10,2018-09-27--dl--response--segment_2
8249,5.78699384869836e-14,2018-09-27--dl--response--segment_2
8251,1.992692456813982e-8,2018-09-27--dl--response--segment_2
8253,2.6652863175805374e-9,2018-09-27--dl--response--segment_2
8254,7.457472069428729e-11,2018-09-27--dl--response--segment_2
8255,1.2518901754582151e-11,2018-09-27--dl--response--segment_2
8259,2.109255067436731e-8,2018-09-27--dl--response--segment_2
8260,4.783059903958071e-9,2018-09-27--dl--response--segment_2
8268,1.080136626344801e-9,2018-09-27--dl--response--segment_2
8269,1.1992287306288609e-8,2018-09-27--dl--response--segment_2
8273,4.642299360555553e-15,2018-09-27--dl--response--segment_2
8277,0.06571839152408253,2018-09-27--dl--response--segment_2
8278,8.72209599058466e-11,2018-09-27--dl--response--segment_2
8282,4.407160556669697e-9,2018-09-27--dl--response--segment_2
8286,1.1146812586667917e-7,2018-09-27--dl--response--segment_2
8288,2.1990330503543076e-11,2018-09-27--dl--response--segment_2
8292,1.6618755148198527e-9,2018-09-27--dl--response--segment_2
8295,2.9537676899237826e-4,2018-09-27--dl--response--segment_2
8296,3.839174254865143e-10,2018-09-27--dl--response--segment_2
8297,2.042862119160392e-7,2018-09-27--dl--response--segment_2
8300,3.674382106393276e-8,2018-09-27--dl--response--segment_2
8305,4.614440329054822e-13,2018-09-27--dl--response--segment_2
8306,3.1226253522547543e-9,2018-09-27--dl--response--segment_2
8309,2.4121149568993007e-9,2018-09-27--dl--response--segment_2
8310,2.342467863719607e-11,2018-09-27--dl--response--segment_2
8313,1.0280052041971555e-12,2018-09-27--dl--response--segment_2
8315,2.5758440784758567e-5,2018-09-27--dl--response--segment_2
8318,6.075553614999133e-14,2018-09-27--dl--response--segment_2
8319,2.0342174965400413e-5,2018-09-27--dl--response--segment_2
8321,3.72766151225282e-11,2018-09-27--dl--response--segment_2
8322,5.973980292135867e-14,2018-09-27--dl--response--segment_2
8326,1.5794130702523807e-11,2018-09-27--dl--response--segment_2
8332,7.486496018172648e-9,2018-09-27--dl--response--segment_2
8339,1.037780523118158e-6,2018-09-27--dl--response--segment_2
8340,0.9564515766533294,2018-09-27--dl--response--segment_2
8343,0.008718133540762476,2018-09-27--dl--response--segment_2
8344,7.195586144370314e-9,2018-09-27--dl--response--segment_2
8348,8.751788253303668e-11,2018-09-27--dl--response--segment_2
8349,1.3276510537385813e-9,2018-09-27--dl--response--segment_2
8350,4.038824363275939e-11,2018-09-27--dl--response--segment_2
8356,4.6994910188406287e-4,2018-09-27--dl--response--segment_2
8361,8.022769809139095e-8,2018-09-27--dl--response--segment_2
8364,8.910792382013798e-7,2018-09-27--dl--response--segment_2
8368,3.814200722044161e-13,2018-09-27--dl--response--segment_2
8370,5.186197150878986e-11,2018-09-27--dl--response--segment_2
8372,3.1128973575435275e-4,2018-09-27--dl--response--segment_2
8373,3.2409020140529377e-14,2018-09-27--dl--response--segment_2
8374,8.25655910872836e-11,2018-09-27--dl--response--segment_2
8377,1.1042332833096033e-11,2018-09-27--dl--response--segment_2
8378,2.1598895918557852e-13,2018-09-27--dl--response--segment_2
8384,2.2745684193013144e-9,2018-09-27--dl--response--segment_2
8386,8.564066901489046e-10,2018-09-27--dl--response--segment_2
8388,1.0709215495546194e-9,2018-09-27--dl--response--segment_2
8389,3.017844911792963e-4,2018-09-27--dl--response--segment_2
8391,4.587947911416751e-12,2018-09-27--dl--response--segment_2
8392,1.1673770488870048e-7,2018-09-27--dl--response--segment_2
8400,1.624281027188151e-12,2018-09-27--dl--response--segment_2
8403,0.002069052767290987,2018-09-27--dl--response--segment_2
8405,3.076402993163759e-10,2018-09-27--dl--response--segment_2
8407,4.06916556619282e-14,2018-09-27--dl--response--segment_2
8409,9.600019988635069e-9,2018-09-27--dl--response--segment_2
8410,3.452532574481473e-9,2018-09-27--dl--response--segment_2
8412,1.9797749058590247e-5,2018-09-27--dl--response--segment_2
8416,6.673052499662359e-12,2018-09-27--dl--response--segment_2
8417,2.2845277181349373e-4,2018-09-27--dl--response--segment_2
8418,7.141464469984823e-7,2018-09-27--dl--response--segment_2
8419,1.3275383608400753e-11,2018-09-27--dl--response--segment_2
8421,3.877777239180213e-9,2018-09-27--dl--response--segment_2
8424,2.972250202724791e-10,2018-09-27--dl--response--segment_2
8425,8.091885692579173e-9,2018-09-27--dl--response--segment_2
8429,3.187891776806494e-11,2018-09-27--dl--response--segment_2
8430,7.608412960211437e-13,2018-09-27--dl--response--segment_2
8434,1.468208215319894e-11,2018-09-27--dl--response--segment_2
8435,1.8346030783450824e-13,2018-09-27--dl--response--segment_2
8436,1.1545090356655572e-6,2018-09-27--dl--response--segment_2
8437,1.7789061391238056e-5,2018-09-27--dl--response--segment_2
8438,3.6104969353037043e-10,2018-09-27--dl--response--segment_2
8441,7.107987868312957e-7,2018-09-27--dl--response--segment_2
8442,6.695407777927335e-8,2018-09-27--dl--response--segment_2
8443,5.606865872542494e-11,2018-09-27--dl--response--segment_2
8445,1.959744075128998e-11,2018-09-27--dl--response--segment_2
8446,1.4927813760564822e-13,2018-09-27--dl--response--segment_2
8450,3.331886178563433e-10,2018-09-27--dl--response--segment_2
8453,7.149827795462353e-9,2018-09-27--dl--response--segment_2
8454,8.985171544840527e-10,2018-09-27--dl--response--segment_2
8458,6.486529541134298e-12,2018-09-27--dl--response--segment_2
8460,2.7445745855600145e-7,2018-09-27--dl--response--segment_2
8461,9.429308074531002e-14,2018-09-27--dl--response--segment_2
8463,4.466445316330504e-10,2018-09-27--dl--response--segment_2
8465,2.8064664396550067e-14,2018-09-27--dl--response--segment_2
8466,4.0434074812193684e-7,2018-09-27--dl--response--segment_2
